birth_date,depth_chart_position,search_full_name,espn_id,active,swish_id,gsis_id,last_name,fantasy_data_id,years_exp,team,sportradar_id,injury_body_part,status,weight,yahoo_id,kalshi_id,college,oddsjam_id,number,stats_id,age,injury_status,rotowire_id,first_name,full_name,sleeper_id,rotoworld_id,nflstats_id,position,headshot_url,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr
1995-12-26,RB,jeremymcnichols,3127586.0,True,837594.0,00-0033955,McNichols,19065.0,8.0,WAS,25cc3585-6194-4786-968a-2600db46b6c6,,Active,205,30275.0,15a95ad9-bfa7-4878-9c06-4c209b602905,Boise State,0FAF5B956E8E,26.0,837594.0,29.0,,11767.0,Jeremy,Jeremy McNichols,4219,12174.0,00-0033955,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",2025,5,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,6,0,0,0,0,0.12039796821773052,0,1,2,12,0,0,0,-11,18,1,0.41839701298158616,0,-1.0909090909090908,0.08695652173913043,-0.04602510460251046,0.09821720938693833,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.8,2.8
1995-12-26,RB,jeremymcnichols,3127586.0,True,837594.0,00-0033955,McNichols,19065.0,8.0,WAS,25cc3585-6194-4786-968a-2600db46b6c6,,Active,205,30275.0,15a95ad9-bfa7-4878-9c06-4c209b602905,Boise State,0FAF5B956E8E,26.0,837594.0,29.0,,11767.0,Jeremy,Jeremy McNichols,4219,12174.0,00-0033955,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",2025,6,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,5,0,0,0,1,-0.26901398837799206,0,3,4,30,0,0,0,10,24,2,3.2518496863005106,0,3.0,0.16666666666666666,0.04716981132075472,0.2830188679245283,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.5,6.5
1995-12-26,RB,jeremymcnichols,3127586.0,True,837594.0,00-0033955,McNichols,19065.0,8.0,WAS,25cc3585-6194-4786-968a-2600db46b6c6,,Active,205,30275.0,15a95ad9-bfa7-4878-9c06-4c209b602905,Boise State,0FAF5B956E8E,26.0,837594.0,29.0,,11767.0,Jeremy,Jeremy McNichols,4219,12174.0,00-0033955,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",2025,7,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,22,0,0,0,1,1.581082398595754,0,2,3,23,0,0,0,1,28,1,-8.004777519963682,0,23.0,0.0967741935483871,0.0031645569620253164,0.14737648019599836,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.5,6.5
2001-12-05,,dalevoncampbell,,True,,,Campbell,26683.0,0.0,LAC,10e1f570-2f6d-11f0-83ff-1b0af9d7582e,,Active,220,,bbcb627a-1f8a-4fc2-84f0-af03adb72cff,South Carolina,793167A72E075782,81.0,,23.0,,19125.0,Dalevon,Dalevon Campbell,13202,,00-0040629,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmdwuz4anz0nhbaeewmm",2025,3,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,1,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,8,51,0,0,0,70,8,4,3.7512083055917174,0,0.7285714285714285,0.2857142857142857,0.30973451327433627,0.6453855878634639,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.1000000000000005,9.100000000000001
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,2,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,13,106,1,0,0,138,31,4,3.0396647706021653,0,0.7681159420289855,0.40625,0.5267175572519084,0.9780772900763359,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.6,22.6
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,3,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,8,56,1,0,0,125,0,1,-5.095475657567655,0,0.448,0.24242424242424243,0.7440476190476191,0.884469696969697,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.600000000000001,14.600000000000001
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,4,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,6,56,1,0,0,69,7,3,5.376702762616333,0,0.8115942028985508,0.15,0.20175438596491227,0.36622807017543857,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.600000000000001,15.600000000000001
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,5,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,11,88,0,0,0,171,18,3,1.6338364177916498,0,0.5146198830409356,0.2391304347826087,0.32386363636363635,0.5854001976284585,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.8,13.8
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,6,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,9,39,0,0,0,95,5,3,-0.4758118019020827,0,0.4105263157894737,0.34615384615384615,0.4148471615720524,0.8096237823312058,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.9000000000000004,7.9
1992-12-24,LWR,davanteadams,16800.0,True,611417.0,00-0031381,Adams,16470.0,11.0,LAR,e7d6ae25-bf15-4660-8b37-c37716551de3,,Active,204,27581.0,224c89e1-8fba-44cd-a337-70b53547c35c,Fresno State,616DA87E3731,17.0,611417.0,32.0,,9455.0,Davante,Davante Adams,2133,9273.0,00-0031381,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2025,7,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,8,35,3,0,0,91,0,5,1.2050523421203252,0,0.38461538461538464,0.24242424242424243,0.25068870523415976,0.5391184573002754,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,21.5,26.5
1983-12-02,QB,aaronrodgers,8439.0,True,213957.0,00-0023459,Rodgers,2593.0,20.0,PIT,0ce48193-e2fa-466e-a986-33f751add206,,Active,223,7200.0,368b810c-c40b-4ad8-988e-d8d86e0cb361,California,16E7FD97D946,8.0,213957.0,41.0,,4307.0,Aaron,Aaron Rodgers,96,3118.0,00-0023459,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2025,1,REG,NYJ,22,30,244,4,0,4,-26,0,0,139,173,14,10.20475524963341,6.350380901632638,0,1.7553956834532374,1,-1,0,0,0,0,-1.8739020673092455,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,25.659999999999997,25.659999999999997
1983-12-02,QB,aaronrodgers,8439.0,True,213957.0,00-0023459,Rodgers,2593.0,20.0,PIT,0ce48193-e2fa-466e-a986-33f751add206,,Active,223,7200.0,368b810c-c40b-4ad8-988e-d8d86e0cb361,California,16E7FD97D946,8.0,213957.0,41.0,,4307.0,Aaron,Aaron Rodgers,96,3118.0,00-0023459,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2025,2,REG,SEA,18,33,203,1,2,3,-20,0,0,189,132,5,-7.6865994376116635,-6.433451278456326,1,1.0740740740740742,1,3,0,0,0,0,-1.0814147219387795,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.420000000000002,10.420000000000002
1983-12-02,QB,aaronrodgers,8439.0,True,213957.0,00-0023459,Rodgers,2593.0,20.0,PIT,0ce48193-e2fa-466e-a986-33f751add206,,Active,223,7200.0,368b810c-c40b-4ad8-988e-d8d86e0cb361,California,16E7FD97D946,8.0,213957.0,41.0,,4307.0,Aaron,Aaron Rodgers,96,3118.0,00-0023459,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2025,3,REG,NE,16,23,139,2,1,0,0,0,0,114,107,6,0.19340494932839647,4.534721103581515,0,1.219298245614035,4,1,0,0,0,0,-0.3620772061403841,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.66,11.66
1983-12-02,QB,aaronrodgers,8439.0,True,213957.0,00-0023459,Rodgers,2593.0,20.0,PIT,0ce48193-e2fa-466e-a986-33f751add206,,Active,223,7200.0,368b810c-c40b-4ad8-988e-d8d86e0cb361,California,16E7FD97D946,8.0,213957.0,41.0,,4307.0,Aaron,Aaron Rodgers,96,3118.0,00-0023459,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2025,4,REG,MIN,18,22,200,1,0,2,-18,0,0,73,146,6,3.799732759834968,9.5908369530331,0,2.73972602739726,3,8,0,1,0,1,0.799423691292759,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.8,12.8
1983-12-02,QB,aaronrodgers,8439.0,True,213957.0,00-0023459,Rodgers,2593.0,20.0,PIT,0ce48193-e2fa-466e-a986-33f751add206,,Active,223,7200.0,368b810c-c40b-4ad8-988e-d8d86e0cb361,California,16E7FD97D946,8.0,213957.0,41.0,,4307.0,Aaron,Aaron Rodgers,96,3118.0,00-0023459,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2025,6,REG,CLE,21,30,235,2,0,0,0,0,0,223,132,11,9.599199736872942,8.184740769452063,0,1.053811659192825,1,1,0,0,0,0,-0.4179676565108821,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.5,17.5
1983-12-02,QB,aaronrodgers,8439.0,True,213957.0,00-0023459,Rodgers,2593.0,20.0,PIT,0ce48193-e2fa-466e-a986-33f751add206,,Active,223,7200.0,368b810c-c40b-4ad8-988e-d8d86e0cb361,California,16E7FD97D946,8.0,213957.0,41.0,,4307.0,Aaron,Aaron Rodgers,96,3118.0,00-0023459,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2025,7,REG,CIN,23,34,249,4,2,0,0,0,0,309,143,12,13.311911904311273,4.880153861912814,0,0.8058252427184466,1,6,0,0,0,0,0.2769366401480511,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,22.560000000000002,22.560000000000002
2000-12-27,TE,brentonstrange,,True,1164940.0,,Strange,24223.0,2.0,JAX,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Quadriceps,Inactive,253,,e8a76c7b-60b6-4c16-9107-1eaf70a99ecf,Penn State,B67FA2B2755D,85.0,,24.0,IR,17017.0,Brenton,Brenton Strange,9480,,00-0038935,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2025,1,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,4,59,0,0,0,36,23,3,6.984373695217073,0,1.6388888888888888,0.13793103448275862,0.16143497757847533,0.31990103602907066,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.9,9.9
2000-12-27,TE,brentonstrange,,True,1164940.0,,Strange,24223.0,2.0,JAX,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Quadriceps,Inactive,253,,e8a76c7b-60b6-4c16-9107-1eaf70a99ecf,Penn State,B67FA2B2755D,85.0,,24.0,IR,17017.0,Brenton,Brenton Strange,9480,,00-0038935,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2025,2,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,5,17,0,0,0,31,7,1,0.12332191650057212,0,0.5483870967741935,0.12195121951219512,0.10064935064935066,0.2533813747228381,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.7000000000000002,4.7
2000-12-27,TE,brentonstrange,,True,1164940.0,,Strange,24223.0,2.0,JAX,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Quadriceps,Inactive,253,,e8a76c7b-60b6-4c16-9107-1eaf70a99ecf,Penn State,B67FA2B2755D,85.0,,24.0,IR,17017.0,Brenton,Brenton Strange,9480,,00-0038935,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2025,3,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,7,61,0,0,0,41,25,3,2.102258466940839,0,1.4878048780487805,0.18421052631578946,0.13015873015873017,0.3674269005847953,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.1000000000000005,12.100000000000001
2000-12-27,TE,brentonstrange,,True,1164940.0,,Strange,24223.0,2.0,JAX,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Quadriceps,Inactive,253,,e8a76c7b-60b6-4c16-9107-1eaf70a99ecf,Penn State,B67FA2B2755D,85.0,,24.0,IR,17017.0,Brenton,Brenton Strange,9480,,00-0038935,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2025,4,REG,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,7,45,0,0,0,27,24,2,2.2787842721506726,0,1.6666666666666667,0.23333333333333334,0.1377551020408163,0.4464285714285714,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.5,10.5
2000-12-27,TE,brentonstrange,,True,1164940.0,,Strange,24223.0,2.0,JAX,94f135f7-9d54-4cbd-b560-fcaf83d414b0,Quadriceps,Inactive,253,,e8a76c7b-60b6-4c16-9107-1eaf70a99ecf,Penn State,B67FA2B2755D,85.0,,24.0,IR,17017.0,Brenton,Brenton Strange,9480,,00-0038935,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2025,5,REG,KC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,22,0,0,0,-2,24,1,1.2955957936355844,0,0.0,0.04,-0.009569377990430622,0.053301435406698565,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.2,3.2
1999-09-28,QB,tylershough,,True,,,Shough,23187.0,0.0,NO,94b8f9e1-3109-4429-8f71-4f79d7588237,,Active,219,,2699489c-13e2-4b99-a7e4-f4c7c22cc647,Louisville,4CC1B9D98EF44941,6.0,,26.0,,17037.0,Tyler,Tyler Shough,12545,,00-0040743,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",2025,3,REG,SEA,0,2,0,0,0,0,0,0,0,33,0,0,-1.774221153347753,-52.12000757455826,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0
1989-08-03,QB,tyrodtaylor,14163.0,True,399579.0,00-0028118,Taylor,12831.0,14.0,NYJ,7f3ef024-eb34-46af-8b9e-544cdf09378f,,Active,217,24967.0,2d4964e3-ed14-44d7-8ea3-daff11f257d9,Virginia Tech,9B913E729E25,2.0,399579.0,36.0,,7357.0,Tyrod,Tyrod Taylor,827,6509.0,00-0028118,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",2025,2,REG,BUF,7,11,56,1,0,2,-10,0,0,79,15,4,5.397247545304708,1.5594455328854648,0,0.7088607594936709,3,21,0,0,0,1,-0.6146480020252056,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.34,8.34
1989-08-03,QB,tyrodtaylor,14163.0,True,399579.0,00-0028118,Taylor,12831.0,14.0,NYJ,7f3ef024-eb34-46af-8b9e-544cdf09378f,,Active,217,24967.0,2d4964e3-ed14-44d7-8ea3-daff11f257d9,Virginia Tech,9B913E729E25,2.0,399579.0,36.0,,7357.0,Tyrod,Tyrod Taylor,827,6509.0,00-0028118,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",2025,3,REG,TB,26,36,197,2,1,4,-29,1,1,161,106,13,-7.886901567328738,7.483880179268973,0,1.2236024844720497,8,48,0,0,0,3,2.165359917737078,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.68,16.68
1989-08-03,QB,tyrodtaylor,14163.0,True,399579.0,00-0028118,Taylor,12831.0,14.0,NYJ,7f3ef024-eb34-46af-8b9e-544cdf09378f,,Active,217,24967.0,2d4964e3-ed14-44d7-8ea3-daff11f257d9,Virginia Tech,9B913E729E25,2.0,399579.0,36.0,,7357.0,Tyrod,Tyrod Taylor,827,6509.0,00-0028118,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",2025,7,REG,CAR,10,22,126,0,2,3,-12,0,0,280,33,6,-4.2649520011409265,-8.843950182199478,0,0.45,3,11,0,0,0,0,-1.3239179755568582,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.14,2.14
1996-04-09,K,chasemclaughlin,3150744.0,True,861446.0, 00-0035358,McLaughlin,21542.0,6.0,TB,12d28404-63e1-432f-adde-c93631a5c39c,,Active,190,32417.0,a84475c6-ee4d-4c13-a116-a6c414cb2d78,Illinois,41E50AF696A5,4.0,,29.0,,14254.0,Chase,Chase McLaughlin,6650,14618.0,00-0035358,K,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwefhtevyn2qxauchan5",2025,1,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,48.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,48,44,,48,44,0,2,3,1,0,0.6666666666666666,0,0,0,0,0,0.0,0.0
